0.3275	0.00032725
0.328	0.00032775
0.3285	0.00032825
0.329	0.00032875
0.3295	0.00032925
0.33	0.00032975
0.3305	0.00033025
0.331	0.00033075
0.3315	0.00033125
0.332	0.00033175
0.3325	0.00033225
0.333	0.00033275
0.3335	0.00033325
0.334	0.00033375
0.3345	0.00033425
0.335	0.00033475
0.3355	0.00033525
0.336	0.00033575
0.3365	0.00033625
0.337	0.00033675
0.3375	0.00033725
0.338	0.00033775
0.3385	0.00033825
0.339	0.00033875
0.3395	0.00033925
0.34	0.00033975
0.3405	0.00034025
0.341	0.00034075
0.3415	0.00034125
0.342	0.00034175
0.3425	0.00034225
0.343	0.00034275
0.3435	0.00034325
0.344	0.00034375
0.3445	0.00034425
0.345	0.00034475
0.3455	0.00034525
0.346	0.00034575
0.3465	0.00034625
0.347	0.00034675
0.3475	0.00034725
0.348	0.00034775
0.3485	0.00034825
0.349	0.00034875
0.3495	0.00034925
0.35	0.00034975
0.3505	0.00035025
0.351	0.00035075
0.3515	0.00035125
0.352	0.00035175
0.3525	0.00035225
0.353	0.00035275
0.3535	0.00035325
0.354	0.00035375
0.3545	0.00035425
0.355	0.00035475
0.3555	0.00035525
0.356	0.00035575
0.3565	0.00035625
0.357	0.00035675
0.3575	0.00035725
0.358	0.00035775
0.3585	0.00035825
0.359	0.00035875
0.3595	0.00035925
0.36	0.00035975
0.3605	0.00036025
0.361	0.00036075
0.3615	0.00036125
0.362	0.00036175
0.3625	0.00036225
0.363	0.00036275
0.3635	0.00036325
0.364	0.00036375
0.3645	0.00036425
0.365	0.00036475
0.3655	0.00036525
0.366	0.00036575
0.3665	0.00036625
0.367	0.00036675
0.3675	0.00036725
0.368	0.00036775
0.3685	0.00036825
0.369	0.00036875
0.3695	0.00036925
0.37	0.00036975
0.3705	0.00037025
0.371	0.00037075
0.3715	0.00037125
0.372	0.00037175
0.3725	0.00037225
0.373	0.00037275
0.3735	0.00037325
0.374	0.00037375
0.3745	0.00037425
0.375	0.00037475
0.3755	0.00037525
0.376	0.00037575
0.3765	0.00037625
0.377	0.00037675
0.3775	0.00037725
0.378	0.00037775
0.3785	0.00037825
0.379	0.00037875
0.3795	0.00037925
0.38	0.00037975
0.3805	0.00038025
0.381	0.00038075
0.3815	0.00038125
0.382	0.00038175
0.3825	0.00038225
0.383	0.00038275
0.3835	0.00038325
0.384	0.00038375
0.3845	0.00038425
0.385	0.00038475
0.3855	0.00038525
0.386	0.00038575
0.3865	0.00038625
0.387	0.00038675
0.3875	0.00038725
0.388	0.00038775
0.3885	0.00038825
0.389	0.00038875
0.3895	0.00038925
0.39	0.00038975
0.3905	0.00039025
0.391	0.00039075
0.3915	0.00039125
0.392	0.00039175
0.3925	0.00039225
0.393	0.00039275
0.3935	0.00039325
0.394	0.00039375
0.3945	0.00039425
0.395	0.00039475
0.3955	0.00039525
0.396	0.00039575
0.3965	0.00039625
0.397	0.00039675
0.3975	0.00039725
0.398	0.00039775
0.3985	0.00039825
0.399	0.00039875
0.3995	0.00039925
0.4	0.00039975
0.4005	0.00040025
0.401	0.00040075
0.4015	0.00040125
0.402	0.00040175
0.4025	0.00040225
0.403	0.00040275
0.4035	0.00040325
0.404	0.00040375
0.4045	0.00040425
0.405	0.00040475
0.4055	0.00040525
0.406	0.00040575
0.4065	0.00040625
0.407	0.00040675
0.4075	0.00040725
0.408	0.00040775
0.4085	0.00040825
0.409	0.00040875
0.4095	0.00040925
0.41	0.00040975
0.4105	0.00041025
0.411	0.00041075
0.4115	0.00041125
0.412	0.00041175
0.4125	0.00041225
0.413	0.00041275
0.4135	0.00041325
0.414	0.00041375
0.4145	0.00041425
0.415	0.00041475
0.4155	0.00041525
0.416	0.00041575
0.4165	0.00041625
0.417	0.00041675
0.4175	0.00041725
0.418	0.00041775
0.4185	0.00041825
0.419	0.00041875
0.4195	0.00041925
0.42	0.00041975
0.4205	0.00042025
0.421	0.00042075
0.4215	0.00042125
0.422	0.00042175
0.4225	0.00042225
0.423	0.00042275
0.4235	0.00042325
0.424	0.00042375
0.4245	0.00042425
0.425	0.00042475
0.4255	0.00042525
0.426	0.00042575
0.4265	0.00042625
0.427	0.00042675
0.4275	0.00042725
0.428	0.00042775
0.4285	0.00042825
0.429	0.00042875
